akses_listrik,ras_listrik_pln,sanitasi_layak,air_aman,jalan_baik,aksesibilitas_jalan,kesejahteraan_ekonomi,pades,bumdes,produk_unggulan,jml_koperasi,sektor_jasa,sektor_lainnya,sektor_perdagangan,sektor_pertanian,puskesmas,posyandu,bidan,gizi_buruk,pendidikan_dasar,pendidikan_menengah,tbm,pemilahan_sampah,no_banjir,peringatan_dini,internet_desa,rkp_desa
100.0,100.0,1,1,1,4,98.03370786516854,1,0,0,1,False,False,False,True,0,3,2,0,2,0,0,1,1,0,4,1
100.0,100.0,1,0,1,4,97.44360902255639,1,4,1,2,False,False,False,True,0,5,0,0,2,0,0,1,1,0,4,1
100.0,100.0,1,0,1,4,96.95885509838999,1,3,1,1,False,False,False,True,0,5,2,3,1,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,96.78510998307952,1,1,1,1,False,False,False,True,0,3,0,2,1,1,1,1,1,0,4,1
100.0,100.0,1,1,1,4,83.48214285714286,1,2,1,1,False,False,False,True,0,4,1,0,2,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,96.83944374209861,1,1,1,1,False,False,False,True,0,4,6,0,3,2,1,1,1,0,4,1
100.0,100.0,1,0,1,4,96.0701754385965,1,1,1,0,False,False,False,True,0,8,1,0,3,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,96.4939024390244,1,3,1,1,False,False,False,True,0,3,1,0,1,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,91.09730848861284,1,1,1,2,False,False,False,True,0,3,1,0,2,0,1,1,1,0,4,1
100.0,100.0,1,1,1,4,99.59677419354838,1,1,1,0,False,False,False,True,0,5,1,0,1,3,0,2,1,0,4,1
100.0,100.0,1,1,1,4,96.72131147540983,1,0,1,1,False,False,False,True,0,3,0,0,1,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,94.25837320574163,1,1,1,2,False,False,False,True,0,3,1,0,1,0,1,1,0,0,4,1
100.0,100.0,1,1,1,4,94.67501957713391,1,1,1,2,False,False,False,True,0,4,3,0,2,1,0,2,1,0,4,1
100.0,100.0,1,1,1,4,97.26027397260275,1,1,1,1,False,False,False,True,0,5,0,0,1,0,0,2,1,0,4,1
100.0,100.0,1,1,1,4,92.87410926365796,1,1,0,1,False,False,False,True,0,3,1,0,2,0,1,1,1,0,4,1
100.0,100.0,1,1,1,4,98.29948039678791,1,3,1,2,False,False,False,True,0,5,5,0,4,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,96.22448979591837,1,1,1,2,False,False,False,True,0,5,1,0,3,1,0,2,0,0,4,1
100.0,100.0,1,1,1,4,82.66666666666666,1,1,1,1,False,False,False,True,0,3,0,0,1,0,1,2,1,0,4,1
100.0,100.0,1,1,1,4,94.95114006514657,1,1,1,1,False,False,False,True,0,3,0,0,1,0,1,2,0,0,4,1
100.0,100.0,1,1,1,4,97.28915662650603,1,1,0,2,False,False,False,True,0,5,1,0,1,0,1,1,0,0,4,1
100.0,100.0,1,1,1,4,95.85223590408296,1,1,1,0,False,False,False,True,0,3,1,9,4,1,0,1,1,0,4,1
100.0,100.0,1,1,1,4,85.9197124026363,1,1,1,0,False,False,False,True,1,4,5,0,5,1,1,1,1,0,4,1
100.0,100.0,1,1,1,4,84.52261306532664,1,1,1,1,False,False,False,True,0,3,2,0,2,0,0,1,1,1,4,0
100.0,100.0,1,1,1,4,95.97644749754662,1,2,1,0,False,False,False,True,0,5,2,0,3,0,0,1,1,1,4,1
100.0,100.0,1,1,1,4,97.10703953712633,1,1,1,0,False,False,False,False,0,3,0,0,2,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,97.47530186608122,1,1,1,3,False,False,False,False,0,3,1,0,1,0,1,1,1,0,4,1
100.0,100.0,1,1,1,4,96.39855942376951,1,1,1,0,False,False,False,True,0,4,0,0,3,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,92.16772151898734,1,1,1,2,False,False,False,True,0,4,3,0,2,2,0,1,1,0,4,1
100.0,100.0,1,1,1,4,79.66101694915254,1,1,1,1,False,False,False,True,0,3,1,0,1,1,0,1,1,0,4,1
100.0,100.0,1,1,1,4,98.42209072978304,1,3,1,0,False,False,False,True,0,3,1,0,1,0,1,1,1,0,4,1
100.0,100.0,1,1,1,4,96.93877551020408,1,5,1,2,False,False,False,True,0,2,3,0,1,0,1,3,1,1,4,1
100.0,100.0,1,1,1,4,99.46308724832215,1,3,1,1,False,False,False,True,0,4,4,2,1,0,1,2,1,1,4,1
100.0,100.0,1,1,1,4,97.66949152542372,1,0,1,1,False,False,False,True,0,2,1,0,1,1,1,1,1,0,4,1
100.0,100.0,1,1,1,4,79.01459854014598,1,4,1,0,False,False,False,True,0,2,3,0,2,0,1,1,1,1,4,1
100.0,100.0,1,1,1,4,96.5863453815261,1,3,1,0,False,False,False,True,0,2,1,0,2,0,1,2,1,0,4,1
100.0,100.0,1,1,0,4,98.43953185955786,1,2,1,0,False,False,False,True,0,3,0,0,1,1,1,1,1,1,4,1
100.0,100.0,1,0,1,4,95.95744680851064,1,1,1,0,False,False,False,True,0,4,1,0,3,1,0,2,1,0,4,1
100.0,100.0,1,0,1,4,96.81137149442951,1,1,0,0,False,False,False,True,0,4,5,0,5,1,0,2,1,0,4,1
100.0,100.0,1,0,1,4,96.77685950413223,1,2,0,0,False,False,False,True,0,5,1,0,4,0,0,4,1,0,4,1
100.0,100.0,1,0,1,4,98.90840056953014,1,3,1,0,False,False,False,True,0,4,1,0,5,2,0,2,1,0,4,1
100.0,100.0,1,0,1,4,88.54961832061069,1,1,0,1,False,False,False,True,0,4,2,0,2,0,0,2,1,0,4,1
100.0,100.0,1,0,1,4,81.1888932342589,1,1,1,1,False,False,False,True,0,10,2,0,5,2,0,2,1,0,4,1
100.0,100.0,1,0,1,4,98.18181818181819,1,0,0,1,False,False,False,True,0,6,5,15,6,0,0,1,1,0,4,1
100.0,100.0,1,0,1,4,90.34267912772586,1,3,0,1,False,False,False,True,0,4,4,0,2,2,0,1,1,0,4,1
100.0,100.0,1,0,1,4,90.92284417549168,1,1,0,0,False,False,False,True,0,2,0,0,1,0,1,1,1,0,4,1
100.0,100.0,1,1,1,4,99.40642458100558,1,1,0,2,False,False,False,True,0,13,8,0,5,3,0,1,1,1,4,1
100.0,100.0,1,0,1,4,81.97530864197532,1,1,0,0,False,False,False,True,0,3,2,0,1,0,1,1,1,0,4,1
100.0,100.0,1,0,1,4,83.66071428571428,1,1,0,0,False,False,False,True,0,3,0,0,2,1,1,1,1,0,4,1
100.0,100.0,1,0,1,4,95.03916449086162,1,2,1,0,False,False,False,True,1,4,1,0,1,0,0,1,1,0,4,1
100.0,100.0,1,0,1,4,95.36489151873768,1,1,1,0,False,False,False,True,0,4,0,0,2,0,1,1,1,0,4,1
100.0,100.0,1,1,1,4,96.10894941634241,1,1,0,1,False,False,False,True,0,6,2,0,4,1,0,1,1,0,4,1
100.0,100.0,1,1,1,4,95.37512846865364,1,1,1,0,False,False,False,True,0,4,0,2,3,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,96.02868174296746,1,1,1,3,False,False,False,True,0,5,3,3,4,1,0,1,1,0,4,1
100.0,100.0,1,1,1,4,98.27228749136144,1,1,1,4,False,False,False,True,0,4,3,0,5,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,95.45867393278837,1,1,1,2,False,False,False,True,0,3,1,2,2,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,93.90581717451524,1,1,1,1,False,False,False,True,0,7,3,3,5,1,1,1,1,1,4,1
100.0,100.0,1,1,1,4,99.03121636167923,1,1,1,0,False,False,False,True,0,7,2,0,3,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,97.88838612368023,1,1,1,1,False,False,False,True,0,5,1,0,1,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,98.6449864498645,1,1,1,0,False,False,False,True,0,1,1,1,1,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,96.27791563275434,1,1,1,1,False,False,False,True,0,2,1,0,0,1,0,1,1,0,4,1
100.0,100.0,1,1,1,4,87.63250883392226,1,1,0,0,False,False,False,True,0,5,1,0,1,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,97.39921976592979,1,4,1,0,False,False,False,True,0,2,0,0,2,0,0,1,1,0,4,1
100.0,100.0,1,0,1,4,95.75871819038643,1,1,0,1,False,False,False,True,0,4,1,5,3,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,81.69838945827233,1,1,1,1,False,False,False,True,0,3,1,5,2,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,96.53121902874133,1,1,1,4,False,False,False,True,0,4,1,3,2,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,73.60084477296726,1,1,1,6,False,False,False,True,0,5,2,4,4,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,88.78892733564014,1,1,0,1,False,False,False,True,0,6,3,0,3,1,0,1,1,0,4,1
100.0,100.0,1,1,1,4,53.596287703016245,1,2,1,3,False,False,False,True,0,4,2,2,1,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,83.66902558519325,1,1,1,3,False,False,False,True,0,5,3,17,5,2,1,1,1,0,4,1
100.0,100.0,1,1,1,4,96.84210526315789,1,1,1,2,False,False,False,True,0,2,1,0,1,1,0,2,1,0,4,1
100.0,100.0,1,1,1,4,94.99582985821517,1,1,1,3,False,False,False,True,0,4,1,0,3,1,1,3,1,0,4,1
100.0,100.0,1,1,1,4,96.70861568247823,1,1,1,2,False,False,False,True,0,3,1,0,2,0,0,3,1,0,4,1
100.0,100.0,1,1,1,4,94.21487603305785,1,2,0,1,False,False,False,True,0,4,1,0,2,0,0,2,1,0,4,1
100.0,100.0,1,1,1,4,99.01960784313725,1,1,1,1,False,False,False,True,0,6,3,0,3,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,95.48577036310108,1,2,1,1,False,False,False,True,1,4,2,0,3,1,0,3,1,0,4,1
100.0,100.0,1,1,1,4,98.98089171974522,1,3,0,2,False,False,False,True,0,3,1,0,2,0,0,2,1,0,4,1
100.0,100.0,1,1,1,4,98.25949367088607,1,3,1,1,False,False,False,True,0,3,0,9,1,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,92.20779220779221,0,1,1,1,False,False,False,True,0,5,2,14,5,1,0,1,1,0,4,1
100.0,100.0,1,1,1,4,94.05940594059406,1,2,1,1,False,False,False,True,0,4,1,12,2,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,90.80604534005037,1,1,1,1,False,False,False,True,0,3,2,12,1,0,0,1,1,1,4,1
100.0,100.0,1,1,1,4,95.61487130600572,1,1,0,1,False,False,False,True,0,5,3,0,3,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,95.72192513368984,1,1,0,0,False,False,False,True,0,3,2,0,2,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,96.30681818181819,1,4,1,0,False,False,False,True,0,6,1,0,2,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,87.25824800910125,1,1,0,2,False,False,False,True,0,4,1,0,1,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,96.42512077294685,1,1,1,0,False,False,False,True,0,4,1,0,2,1,0,1,1,0,4,1
100.0,100.0,1,1,1,4,94.63487332339791,1,1,1,2,False,False,False,True,0,3,2,0,2,2,1,2,0,0,4,1
100.0,100.0,1,1,1,4,90.13698630136986,1,1,0,1,False,False,False,True,1,4,2,0,3,1,1,2,1,0,4,1
100.0,100.0,1,1,1,4,94.74969474969475,1,1,1,0,False,False,False,True,0,4,0,0,1,0,0,3,1,0,4,1
100.0,100.0,1,1,1,4,96.2800875273523,1,1,0,0,False,False,False,True,0,4,1,0,2,2,0,3,1,0,4,1
100.0,100.0,1,1,1,4,94.04878048780488,1,3,1,0,False,False,False,True,0,3,3,0,2,0,0,3,0,1,4,1
100.0,100.0,1,1,1,4,94.97005988023952,1,1,1,0,False,False,False,True,0,5,1,0,3,1,0,1,1,0,4,1
100.0,100.0,1,1,1,4,89.81324278438031,1,0,1,0,False,False,False,True,0,4,2,0,2,1,0,1,1,0,4,1
100.0,100.0,1,1,1,4,95.96977329974811,1,2,1,0,False,False,False,True,0,5,3,0,1,0,1,1,1,0,4,1
100.0,100.0,1,1,1,4,92.17948717948718,1,2,1,0,False,False,False,True,0,4,1,0,2,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,92.72388059701493,1,3,1,0,False,False,False,True,0,5,0,0,2,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,70.19417475728156,1,0,1,0,False,False,False,True,0,3,1,0,2,1,0,2,1,0,4,1
100.0,100.0,1,1,1,4,92.65463917525773,1,1,1,0,False,False,False,True,0,3,4,0,1,2,0,3,1,0,4,1
100.0,100.0,1,1,1,4,96.92737430167598,1,1,1,0,False,False,True,False,0,3,1,0,2,0,0,3,1,0,4,1
100.0,100.0,1,1,1,4,93.46153846153847,1,1,1,0,False,False,True,False,0,3,1,0,3,1,0,2,1,0,4,1
100.0,100.0,1,1,1,4,83.68794326241135,1,1,1,0,False,False,False,True,0,3,2,0,1,0,0,3,1,0,4,1
100.0,100.0,1,1,1,4,97.40420271940667,1,1,1,1,False,False,False,True,0,2,1,0,1,0,1,1,1,0,4,1
100.0,100.0,1,1,1,4,96.26307922272048,1,1,1,2,False,False,False,True,0,2,0,0,2,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,62.7027027027027,1,1,1,1,False,False,True,False,0,2,1,0,1,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,85.03649635036496,1,1,1,2,False,False,False,True,0,2,2,0,2,0,0,3,1,0,4,1
100.0,100.0,1,1,1,4,97.44463373083475,1,1,0,1,False,False,False,True,0,2,3,0,1,0,1,1,1,0,4,1
100.0,100.0,1,1,1,4,93.4640522875817,0,1,0,2,False,False,False,True,0,2,1,0,3,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,92.71844660194175,1,1,0,0,False,False,False,True,0,2,1,0,1,0,1,1,1,0,4,1
100.0,100.0,1,1,1,4,92.46376811594203,1,1,1,2,False,False,True,False,1,2,3,0,1,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,90.86651053864169,1,1,0,4,False,False,False,True,0,3,4,0,1,0,1,1,1,0,4,1
100.0,100.0,1,1,1,4,97.0059880239521,1,1,1,0,False,False,False,True,0,3,1,0,1,0,0,3,1,0,4,0
100.0,100.0,1,1,1,4,92.11267605633803,1,1,1,2,False,False,False,True,0,3,3,0,1,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,88.11700182815356,0,0,1,3,False,False,False,True,1,5,1,0,3,1,0,1,1,0,4,0
100.0,100.0,1,1,1,4,94.51713395638629,0,0,1,1,False,False,False,True,0,4,1,0,2,0,0,1,1,0,4,0
100.0,100.0,1,1,1,4,98.58520900321544,1,2,1,0,False,False,False,True,0,4,2,0,3,1,1,2,1,0,4,1
100.0,100.0,1,1,1,4,94.90445859872611,1,3,1,0,False,False,False,True,0,2,1,0,1,2,0,2,1,0,4,1
100.0,100.0,1,1,1,4,95.72649572649573,1,1,1,0,False,False,False,True,0,3,1,0,2,0,1,2,1,0,4,1
100.0,100.0,1,1,1,4,95.57522123893806,1,1,1,1,False,False,False,True,0,2,1,0,1,0,0,2,1,0,4,1
100.0,100.0,1,1,1,4,97.19887955182072,1,1,1,0,False,False,False,True,0,2,0,0,1,0,0,2,1,0,4,1
100.0,100.0,1,1,1,4,97.83783783783784,1,1,1,0,False,False,False,True,0,4,1,0,3,2,0,2,1,0,4,1
100.0,100.0,1,1,1,4,96.94767441860465,1,3,1,0,False,False,False,True,0,3,0,0,2,0,1,2,1,0,4,1
100.0,100.0,1,1,1,4,98.93503727369541,1,1,1,1,False,False,False,True,0,4,1,0,3,0,1,2,1,0,4,1
100.0,100.0,1,1,1,4,95.27972027972028,1,1,1,1,False,False,True,False,0,3,1,0,1,0,0,2,1,0,4,1
100.0,100.0,1,1,1,4,88.8086642599278,1,1,1,1,False,False,False,True,0,3,2,0,1,1,0,2,1,0,4,1
100.0,100.0,1,1,1,4,91.27686472819217,1,1,0,0,False,False,True,False,0,2,3,0,2,0,0,2,1,0,4,1
100.0,100.0,1,1,1,4,92.76985743380855,1,1,1,1,False,False,False,True,0,3,0,0,3,2,0,2,1,0,4,1
100.0,100.0,1,1,1,4,95.5020920502092,1,1,1,0,False,False,False,True,0,5,3,0,2,1,0,2,1,0,4,1
100.0,100.0,1,1,1,4,95.0,1,1,0,1,False,False,False,True,0,3,0,0,2,0,0,2,1,0,4,1
100.0,100.0,1,1,1,4,91.56626506024097,1,1,1,1,False,False,False,True,0,5,1,1,3,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,91.05882352941177,1,1,1,1,False,False,False,True,0,2,2,0,1,0,1,1,1,0,4,1
100.0,100.0,1,1,1,4,98.83449883449883,1,1,1,1,False,False,False,True,0,2,1,0,2,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,96.81647940074906,1,2,1,1,False,False,False,True,0,3,1,0,1,0,1,2,1,0,4,1
100.0,100.0,1,1,1,4,97.81395348837209,1,1,1,1,False,False,False,True,0,4,2,1,4,0,1,2,1,0,4,1
99.45750452079567,99.45750452079565,1,1,1,4,95.66003616636527,1,1,0,1,False,False,False,True,0,2,1,0,1,1,0,1,0,0,4,1
100.0,100.0,1,1,1,4,89.34280639431617,1,1,0,1,False,False,False,True,0,3,1,0,2,2,0,1,1,0,4,1
100.0,100.0,1,1,1,4,87.866927592955,1,0,1,1,False,False,False,True,0,3,2,0,1,1,1,2,0,0,4,1
100.0,100.0,1,1,1,4,81.69934640522877,1,0,1,1,False,False,False,True,0,3,1,0,1,0,0,2,0,0,4,1
100.0,100.0,1,1,1,4,93.46793349168647,1,1,1,1,False,False,False,True,0,3,3,0,1,0,1,2,1,0,4,1
100.0,100.0,1,1,1,4,89.45022288261515,1,1,1,3,False,False,False,True,0,4,3,4,1,1,1,2,0,0,4,1
100.0,100.0,1,1,1,4,89.47841726618705,1,1,1,1,False,False,False,True,0,4,2,1,2,0,1,2,0,0,4,1
100.0,100.0,1,1,1,4,93.7540663630449,1,1,1,3,False,False,False,True,0,5,7,2,3,1,1,2,0,0,4,1
100.0,100.0,1,1,1,4,87.89808917197452,1,1,1,1,False,False,False,True,0,3,1,1,2,1,1,2,1,0,4,1
100.0,100.0,1,1,1,4,96.9309462915601,1,1,1,1,False,False,False,True,0,2,3,0,2,1,1,1,1,0,4,1
100.0,100.0,1,1,1,4,96.7948717948718,1,1,1,1,False,False,False,True,0,4,1,1,2,0,0,2,0,0,4,1
99.7229916897507,99.7229916897507,1,1,1,4,89.19667590027701,1,1,1,1,False,False,False,True,0,4,2,0,1,0,1,2,1,0,4,1
99.50556242274413,99.50556242274413,1,1,1,4,97.03337453646478,1,1,1,1,False,False,False,True,0,3,0,0,2,0,0,2,0,0,4,1
99.76190476190476,99.76190476190476,1,1,1,4,97.38095238095238,1,1,1,1,False,False,False,True,0,3,1,0,1,1,1,1,0,0,4,1
100.0,100.0,1,1,1,4,95.6902356902357,1,1,0,1,False,False,False,True,0,4,3,1,2,0,0,1,0,1,4,1
100.0,100.0,1,1,1,4,97.48953974895397,1,1,0,1,False,False,False,True,0,4,2,0,2,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,95.80152671755725,1,1,0,1,False,False,False,True,0,3,1,0,1,1,0,1,1,0,4,1
100.0,100.0,1,1,1,4,95.77981651376146,1,1,0,2,False,False,False,True,0,3,1,0,2,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,98.59154929577464,1,1,0,1,False,False,False,True,0,5,1,0,3,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,97.46835443037975,1,1,0,1,False,False,False,True,0,1,1,0,0,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,95.84631360332295,1,0,1,1,False,False,False,True,0,4,2,0,2,1,1,2,1,0,4,1
100.0,100.0,1,1,1,4,99.07795473595976,1,0,0,1,False,False,False,True,0,3,0,0,2,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,97.12368168744008,1,1,0,1,False,False,False,True,0,4,1,0,2,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,91.82561307901908,1,1,1,0,False,False,False,True,0,2,1,0,1,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,96.18979151689432,1,1,0,0,False,False,False,True,0,4,3,0,2,1,0,1,1,0,4,1
100.0,100.0,1,1,1,4,94.58874458874459,1,1,1,0,False,False,False,True,0,4,2,0,2,1,1,1,1,0,4,1
100.0,100.0,1,1,1,4,96.59969088098919,1,1,0,1,False,False,False,True,0,3,1,0,1,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,96.23471882640587,1,1,1,3,False,False,False,True,0,5,1,0,1,1,1,1,1,0,4,1
100.0,100.0,1,1,1,4,94.11764705882354,1,1,1,1,False,False,True,False,0,6,3,0,2,0,1,3,1,0,4,1
100.0,100.0,1,1,1,4,89.0948745910578,1,1,1,4,False,False,False,True,0,5,2,0,3,0,1,1,1,0,4,1
100.0,100.0,1,1,1,4,91.38804457953394,1,2,1,2,False,False,False,True,0,9,1,0,4,1,0,1,1,0,4,1
100.0,100.0,1,1,1,4,97.39010989010988,1,1,0,0,False,False,False,True,0,6,3,8,5,1,0,2,1,0,4,1
100.0,100.0,1,1,1,4,98.34710743801652,1,1,0,0,False,False,False,True,0,4,2,9,2,0,0,3,1,0,4,1
100.0,100.0,1,1,1,4,93.44262295081967,1,1,0,0,False,False,False,True,0,3,1,1,1,0,0,1,1,0,4,1
99.79919678714859,99.79919678714859,1,1,1,4,93.57429718875503,1,7,0,0,False,False,False,True,0,1,0,1,1,0,1,1,0,0,4,1
100.0,100.0,1,1,1,4,90.0,1,1,0,1,False,False,False,True,0,4,1,2,3,2,0,2,0,0,4,1
100.0,100.0,1,1,1,4,94.22161794697485,1,1,1,1,False,False,False,True,0,4,1,1,2,1,0,2,1,0,4,1
100.0,100.0,1,1,1,4,96.9429747207525,1,1,0,0,False,False,False,True,0,4,1,0,3,0,0,2,1,0,4,1
100.0,100.0,1,1,1,4,95.79439252336448,1,1,0,4,False,False,True,False,0,4,1,0,1,0,0,2,1,0,4,1
100.0,100.0,1,1,1,4,98.21852731591449,1,1,0,2,False,False,False,True,0,6,2,0,4,0,0,2,1,0,4,1
100.0,100.0,1,1,1,4,95.41206457094307,1,1,1,1,False,False,False,True,0,3,2,2,2,2,0,2,1,0,4,1
100.0,100.0,1,1,1,4,93.26086956521739,1,1,1,1,False,False,False,True,0,1,1,0,1,0,0,2,1,0,4,1
100.0,100.0,1,1,1,4,89.84126984126985,1,1,0,1,False,False,False,True,0,1,3,0,1,0,1,2,1,0,4,1
100.0,100.0,1,1,1,4,95.48775247099269,1,5,1,0,False,False,False,True,0,12,0,0,4,1,1,2,0,0,4,1
100.0,100.0,1,1,1,4,97.19691660826909,1,1,1,1,False,False,False,True,0,6,0,0,2,1,0,1,1,1,4,1
100.0,100.0,1,1,1,4,97.89171058936272,1,1,1,1,False,False,False,True,0,4,4,0,4,2,0,1,1,0,4,1
100.0,100.0,1,1,1,4,98.36488812392427,1,1,1,1,False,False,False,True,0,3,0,0,2,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,97.15335169880625,1,1,1,1,False,False,False,True,0,3,1,0,3,1,0,1,1,0,4,1
100.0,100.0,1,1,1,4,98.71504157218443,1,1,1,1,False,False,False,True,0,4,1,0,3,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,98.74125874125875,1,1,0,1,False,False,False,True,0,3,1,0,1,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,95.8627648839556,1,1,0,1,False,False,False,True,0,4,4,0,2,1,0,1,1,0,4,1
100.0,100.0,1,1,1,4,93.28295549958018,0,1,1,2,False,False,False,True,0,4,1,0,3,1,0,1,1,0,4,1
100.0,100.0,1,1,1,4,97.12676056338029,1,1,1,1,False,False,False,True,0,4,0,0,3,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,92.87564766839378,1,2,1,1,False,False,False,True,0,8,1,0,1,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,97.18237704918033,1,1,1,1,False,False,False,True,0,11,2,0,3,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,87.27272727272728,1,1,1,1,False,False,False,True,0,6,1,0,2,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,99.51923076923077,1,1,0,1,False,False,False,True,0,6,1,0,2,1,1,1,1,0,4,1
100.0,100.0,1,1,1,4,90.3588644884842,1,1,1,1,False,False,False,True,0,7,2,0,3,1,0,1,1,0,4,1
100.0,100.0,1,1,1,4,76.23762376237624,1,1,1,0,False,False,False,True,0,4,1,0,4,2,0,1,1,0,4,1
99.94404029099049,99.94404029099049,1,1,1,4,94.96362618914381,1,1,1,1,False,False,False,True,1,6,2,0,3,1,0,1,1,0,4,1
100.0,100.0,1,1,1,4,88.30811554332875,1,3,1,0,False,False,False,True,0,3,0,0,3,0,0,1,1,0,4,1
100.0,100.0,1,0,1,4,98.74826147426982,1,1,1,1,False,False,False,True,0,3,2,0,3,1,0,1,1,0,4,1
100.0,100.0,1,1,1,4,99.17269906928645,1,1,1,3,False,False,False,True,0,3,0,0,2,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,98.63325740318906,1,2,1,0,False,False,False,True,0,3,0,0,2,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,98.31613253666485,1,2,1,0,False,False,False,True,0,6,3,0,5,2,1,1,1,0,4,1
100.0,100.0,1,1,1,4,87.41134751773049,1,1,1,1,False,False,False,True,0,4,1,0,3,1,1,2,1,0,4,1
100.0,100.0,1,1,1,4,89.56661316211878,1,3,1,1,False,False,False,True,0,6,3,4,1,0,0,1,1,1,4,1
100.0,100.0,1,1,1,4,95.95278246205734,1,1,1,1,False,False,False,True,0,2,1,0,1,0,1,1,0,1,4,1
100.0,100.0,1,1,1,4,96.8,1,4,1,1,False,False,False,True,0,4,1,0,1,0,1,1,1,1,4,1
100.0,100.0,1,1,1,4,93.84615384615384,1,1,0,1,False,False,False,True,0,4,2,0,1,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,97.35849056603773,1,1,0,3,False,False,False,True,0,5,1,0,2,0,0,1,1,1,4,1
100.0,100.0,1,1,1,4,97.07357859531773,1,0,1,2,False,False,False,True,0,3,5,0,2,0,0,1,1,1,4,1
100.0,100.0,1,1,1,4,92.79187817258884,1,1,0,2,False,False,False,True,0,3,4,0,4,3,0,1,1,1,4,1
100.0,100.0,1,1,1,4,98.84559884559884,1,2,1,5,False,False,False,True,0,2,2,0,1,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,97.88519637462235,1,0,0,0,False,False,False,True,0,5,2,16,3,1,0,1,1,0,4,1
100.0,100.0,1,1,1,4,99.41582580987786,1,2,0,1,False,False,False,True,1,11,1,0,4,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,98.03921568627452,0,1,1,0,False,False,False,True,0,4,1,5,1,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,84.24507658643326,1,1,0,0,False,False,False,True,0,4,0,1,1,0,1,1,1,1,4,1
100.0,100.0,1,1,1,4,98.57397504456328,1,3,1,1,False,False,False,True,0,5,2,3,3,1,0,2,1,1,4,1
100.0,100.0,1,0,1,4,96.67752442996743,1,1,1,2,False,False,False,True,0,10,1,11,3,0,1,1,1,0,4,1
100.0,100.0,1,1,1,4,94.99467518636848,1,0,0,0,False,False,False,True,0,7,1,0,2,1,0,1,1,0,4,1
100.0,100.0,1,1,1,4,91.23931623931624,1,6,1,2,False,False,False,True,0,12,1,0,5,2,0,2,1,1,4,1
