IDDESA,NAMA_KAB,NAMA_KEC,NAMA_DESA,R105,Latitude,R307B_LAT2,Longitude,tps,tps3r,bank_sampah,pemilahan_sampah,skor_pengelolaan_sampah,pencemaran_air,pencemaran_tanah,pencemaran_udara,total_pencemaran,skor_kualitas_lingkungan,banjir,kebakaran_hutan,kekeringan,longsor,total_bencana,tingkat_kerawanan,skor_ketahanan_bencana,peringatan_dini,rambu_evakuasi,destana,skor_mitigasi_bencana,penanaman_pohon,daur_ulang_masyarakat,pupuk_organik,komunitas_lingkungan,skor_pelestarian,skor_lingkungan_total,kategori_lingkungan,cluster,label
3501060014,PACITAN,ARJOSARI,JATIMALANG,1,-8.1101949,2,111.1502545,0,0,0,0,0.0,0,0,0,0,100.0,1,1,1,1,4,100,0,0,0,100,30.0,0,0,0,100,25.0,28.25,Sangat Buruk,0,Lingkungan Sedang
3501060015,PACITAN,ARJOSARI,GAYUHAN,2,-8.1049413,2,111.1431801,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,100,100,60.0,100,0,100,100,75.0,65.25,Baik,1,Lingkungan Terbaik
3501060016,PACITAN,ARJOSARI,KARANGREJO,2,-8.0878089,2,111.1371356,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,1,1,25,75,0,0,100,30.0,100,0,100,100,75.0,54.5,Sedang,0,Lingkungan Sedang
3501060017,PACITAN,ARJOSARI,KARANGGEDE,2,-8.0608762,2,111.1384919,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,100,100,0,70.0,100,0,100,0,50.0,63.0,Sedang,1,Lingkungan Terbaik
3501070001,PACITAN,NAWANGAN,GONDANG,2,-8.0397785,2,111.1869862,0,0,0,0,0.0,0,0,0,0,100.0,0,1,1,1,3,75,25,0,100,0,30.0,50,0,100,100,60.0,39.75,Buruk,0,Lingkungan Sedang
3501070002,PACITAN,NAWANGAN,MUJING,2,-8.0093096,2,111.1852378,0,0,0,0,0.0,0,0,0,0,100.0,0,0,1,1,2,50,50,0,100,0,30.0,0,0,0,0,0.0,37.0,Buruk,0,Lingkungan Sedang
3501070004,PACITAN,NAWANGAN,NAWANGAN,2,-7.9979651,2,111.1883219,50,50,0,0,25.0,0,0,0,0,100.0,0,0,0,1,1,25,75,100,0,0,40.0,100,50,100,100,87.5,64.125,Sedang,0,Lingkungan Sedang
3501070005,PACITAN,NAWANGAN,TOKAWI,2,-7.9938443,2,111.1352996,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,100,100,60.0,0,50,0,0,12.5,55.875,Sedang,3,Lingkungan Ideal (Tanpa Masalah)
3501070006,PACITAN,NAWANGAN,JETISLOR,2,-7.9881205,2,111.1842408,0,0,0,25,6.25,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,100,30.0,0,0,100,0,20.0,54.0625,Sedang,3,Lingkungan Ideal (Tanpa Masalah)
3501070007,PACITAN,NAWANGAN,PENGGUNG,2,-7.9520954,2,111.1668701,0,0,100,0,25.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,100,100,60.0,100,0,0,100,55.0,68.5,Baik,1,Lingkungan Terbaik
3501070008,PACITAN,NAWANGAN,PAKISBARU,2,-7.9569202,2,111.1886671,100,0,0,75,38.75,0,0,0,0,100.0,0,0,0,0,0,0,100,0,100,100,60.0,0,0,0,0,0.0,63.6875,Sedang,3,Lingkungan Ideal (Tanpa Masalah)
3501070009,PACITAN,NAWANGAN,NGROMO,2,-7.955493,2,111.2140067,0,0,0,25,6.25,0,0,0,0,100.0,0,0,0,1,1,25,75,0,0,100,30.0,0,0,100,100,45.0,51.5625,Sedang,0,Lingkungan Sedang
3501080001,PACITAN,BANDAR,PETUNGSINARANG,2,-8.064493,2,111.2348488,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,1,1,25,75,100,100,0,70.0,100,0,100,100,75.0,60.5,Sedang,0,Lingkungan Sedang
3501080002,PACITAN,BANDAR,NGUNUT,2,-8.0171408,2,111.2377926,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,1,1,25,75,100,100,0,70.0,100,0,100,100,75.0,60.5,Sedang,0,Lingkungan Sedang
3501080003,PACITAN,BANDAR,BANDAR,1,-7.9950921,2,111.2643513,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,1,1,25,75,100,100,0,70.0,100,0,100,50,62.5,58.625,Sedang,0,Lingkungan Sedang
3501080004,PACITAN,BANDAR,KLEDUNG,2,-8.0171989,2,111.2801313,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,100,0,0,40.0,100,0,100,100,75.0,62.25,Sedang,1,Lingkungan Terbaik
3501080005,PACITAN,BANDAR,TUMPUK,2,-7.977686,2,111.2972489,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,100,0,0,40.0,100,0,100,100,75.0,62.25,Sedang,1,Lingkungan Terbaik
3501080006,PACITAN,BANDAR,WATUPATOK,2,-7.9657608,2,111.3074401,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,100,100,0,70.0,100,0,100,0,50.0,63.0,Sedang,1,Lingkungan Terbaik
3501080007,PACITAN,BANDAR,BANGUNSARI,2,-7.96083659,2,111.2770986,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,100,100,0,70.0,100,0,100,100,75.0,66.75,Baik,1,Lingkungan Terbaik
3501080008,PACITAN,BANDAR,JERUK,1,-7.9529736,2,111.231777,0,0,0,75,18.75,0,0,0,0,100.0,0,0,0,1,1,25,75,100,100,100,100.0,0,0,100,0,20.0,61.4375,Sedang,0,Lingkungan Sedang
3501090001,PACITAN,TEGALOMBO,KEBONDALEM,2,-8.0914013,2,111.2207101,100,0,0,0,20.0,0,0,0,0,100.0,0,0,0,1,1,25,75,0,0,100,30.0,0,0,0,100,25.0,52.0,Sedang,0,Lingkungan Sedang
3501090002,PACITAN,TEGALOMBO,GEDANGAN,2,-8.0885818,2,111.2348654,0,0,0,25,6.25,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,100,30.0,0,0,0,0,0.0,51.0625,Sedang,3,Lingkungan Ideal (Tanpa Masalah)
3501090003,PACITAN,TEGALOMBO,NGRECO,2,-8.0830226,2,111.2570392,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,100,30.0,100,0,0,0,30.0,54.0,Sedang,3,Lingkungan Ideal (Tanpa Masalah)
3501090004,PACITAN,TEGALOMBO,KASIHAN,2,-8.1110715,2,111.2903813,0,0,0,25,6.25,0,0,0,0,100.0,0,0,0,1,1,25,75,0,0,100,30.0,0,0,0,50,12.5,46.6875,Buruk,0,Lingkungan Sedang
3501090005,PACITAN,TEGALOMBO,PUCANGOMBO,2,-8.0699292,2,111.3190687,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,1,1,25,75,0,0,0,0.0,100,0,0,0,30.0,43.25,Buruk,0,Lingkungan Sedang
3501090006,PACITAN,TEGALOMBO,GEMAHARJO,1,-8.0399335,2,111.3547824,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,1,1,25,75,0,100,0,30.0,0,50,100,100,57.5,51.875,Sedang,0,Lingkungan Sedang
3501090007,PACITAN,TEGALOMBO,PLOSO,1,-8.0205499,2,111.3186584,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,0,0,0,0,0.0,45.0,Buruk,3,Lingkungan Ideal (Tanpa Masalah)
3501090008,PACITAN,TEGALOMBO,TEGALOMBO,2,-8.0645297,2,111.2975719,100,0,0,0,20.0,0,0,0,0,100.0,0,0,0,1,1,25,75,0,100,0,30.0,0,0,0,0,0.0,48.25,Buruk,0,Lingkungan Sedang
3501090009,PACITAN,TEGALOMBO,KEMUNING,2,-8.0580395,2,111.2767569,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,1,1,25,75,100,0,0,40.0,0,0,0,0,0.0,44.75,Buruk,0,Lingkungan Sedang
3501090010,PACITAN,TEGALOMBO,TAHUNAN,2,-8.0016998,2,111.3405338,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,0,0,100,100,45.0,51.75,Sedang,3,Lingkungan Ideal (Tanpa Masalah)
3501090011,PACITAN,TEGALOMBO,TAHUNAN BARU,1,-8.0169919,2,111.3343072,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,100,0,0,50,42.5,51.375,Sedang,3,Lingkungan Ideal (Tanpa Masalah)
3501100001,PACITAN,TULAKAN,JETAK,2,-8.2366421,2,111.2340922,0,0,100,0,25.0,0,0,0,0,100.0,0,0,0,0,0,0,100,100,100,100,100.0,100,0,100,0,50.0,73.75,Baik,1,Lingkungan Terbaik
3501100002,PACITAN,TULAKAN,NGLARAN,2,-8.213296,2,111.2372406,0,0,0,25,6.25,0,0,0,0,100.0,0,0,0,0,0,0,100,100,100,100,100.0,100,0,100,100,75.0,72.8125,Baik,1,Lingkungan Terbaik
3501100003,PACITAN,TULAKAN,WONOANTI,2,-8.1940599,2,111.2258535,0,0,0,100,25.0,0,0,1,1,66.66,0,0,0,1,1,25,75,0,0,0,0.0,0,0,0,100,25.0,42.082,Buruk,0,Lingkungan Sedang
3501100004,PACITAN,TULAKAN,PADI,2,-8.1978182,2,111.2712028,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,100,0,30.0,0,0,100,100,45.0,56.25,Sedang,3,Lingkungan Ideal (Tanpa Masalah)
3501100005,PACITAN,TULAKAN,KLUWIH,1,-8.1810341,2,111.2966895,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,100,100,60.0,100,100,100,100,100.0,69.0,Baik,1,Lingkungan Terbaik
3501100006,PACITAN,TULAKAN,BUNGUR,1,-8.1708416,2,111.278496,100,0,0,25,26.25,0,0,0,0,100.0,0,0,0,0,0,0,100,0,100,100,60.0,100,100,100,100,100.0,75.5625,Baik,1,Lingkungan Terbaik
3501100007,PACITAN,TULAKAN,TULAKAN,1,-8.1725042,2,111.274694,0,0,0,100,25.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,100,100,60.0,100,100,100,100,100.0,75.25,Baik,1,Lingkungan Terbaik
3501100008,PACITAN,TULAKAN,JATIGUNUNG,2,-8.174517,2,111.2440575,0,0,100,25,31.25,1,0,0,1,66.67,0,0,1,0,1,25,75,100,0,100,70.0,0,50,0,0,12.5,52.2715,Sedang,0,Lingkungan Sedang
3501100009,PACITAN,TULAKAN,KALIKUNING,2,-8.1473577,2,111.2271946,0,0,0,100,25.0,0,0,0,0,100.0,0,0,0,0,0,0,100,100,100,100,100.0,100,0,0,100,55.0,74.5,Baik,1,Lingkungan Terbaik
3501100010,PACITAN,TULAKAN,GASANG,2,-8.1429533,2,111.2471567,0,0,0,25,6.25,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,0,0,100,0,20.0,49.5625,Buruk,3,Lingkungan Ideal (Tanpa Masalah)
3501100011,PACITAN,TULAKAN,NGILE,2,-8.1388645,2,111.2547931,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,100,30.0,100,100,100,100,100.0,64.5,Sedang,1,Lingkungan Terbaik
3501100012,PACITAN,TULAKAN,BUBAKAN,2,-8.1500175,2,111.2663251,0,0,100,0,25.0,0,0,0,0,100.0,0,0,0,1,1,25,75,0,0,100,30.0,0,0,0,100,25.0,53.25,Sedang,0,Lingkungan Sedang
3501100013,PACITAN,TULAKAN,LOSARI,1,-8.166263,2,111.2777556,100,0,0,0,20.0,0,0,0,0,100.0,0,0,0,1,1,25,75,0,0,0,0.0,100,100,100,0,75.0,55.0,Sedang,0,Lingkungan Sedang
3501100014,PACITAN,TULAKAN,NGUMBUL,1,-8.1682644,2,111.2970657,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,1,1,25,75,0,0,100,30.0,100,0,100,100,75.0,54.5,Sedang,0,Lingkungan Sedang
3501100015,PACITAN,TULAKAN,WONOSIDI,2,-8.1391817,2,111.322625,0,0,100,25,31.25,0,0,0,0,100.0,0,0,0,1,1,25,75,0,100,100,60.0,100,0,100,0,50.0,63.0625,Sedang,0,Lingkungan Sedang
3501100016,PACITAN,TULAKAN,KETRO,2,-8.1270171,2,111.3418599,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,1,1,25,75,0,0,0,0.0,100,100,100,0,75.0,50.0,Buruk,0,Lingkungan Sedang
3501100017,PACITAN,TULAKAN,KETRO HARJO,2,-8.1045,2,111.54926,0,0,0,25,6.25,0,0,0,0,100.0,0,0,0,1,1,25,75,100,0,0,40.0,100,0,100,0,50.0,53.8125,Sedang,0,Lingkungan Sedang
3501110001,PACITAN,NGADIROJO,SIDOMULYO,2,-8.2439949,2,111.2746372,0,0,0,25,6.25,0,0,0,0,100.0,0,0,0,0,0,0,100,100,100,100,100.0,100,100,0,100,80.0,73.5625,Baik,1,Lingkungan Terbaik
3501110002,PACITAN,NGADIROJO,HADIWARNO,2,-8.245339,2,111.3072125,0,0,0,25,6.25,0,0,0,0,100.0,0,0,0,0,0,0,100,100,100,100,100.0,0,0,0,100,25.0,65.3125,Baik,1,Lingkungan Terbaik
3501110003,PACITAN,NGADIROJO,TANJUNGPURO,2,-8.2274765,2,111.3131317,0,0,0,25,6.25,0,0,0,0,100.0,0,0,0,0,0,0,100,100,0,100,70.0,0,0,100,100,45.0,63.8125,Sedang,1,Lingkungan Terbaik
3501110004,PACITAN,NGADIROJO,HADILUWIH,1,-8.2387427,2,111.3080537,0,0,0,25,6.25,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,100,30.0,0,0,0,100,25.0,54.8125,Sedang,3,Lingkungan Ideal (Tanpa Masalah)
3501110005,PACITAN,NGADIROJO,PAGEREJO,1,-8.2159783,2,111.308265,0,0,0,25,6.25,0,0,0,0,100.0,0,0,0,1,1,25,75,0,100,100,60.0,100,0,100,0,50.0,56.8125,Sedang,0,Lingkungan Sedang
3501110006,PACITAN,NGADIROJO,WIYORO,1,-8.2196956,2,111.3206549,0,0,0,25,6.25,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,0,0,100,0,20.0,49.5625,Buruk,3,Lingkungan Ideal (Tanpa Masalah)
3501110007,PACITAN,NGADIROJO,NGADIROJO,1,-8.2144583,2,111.3240417,100,100,100,25,81.25,1,0,0,1,66.67,1,0,0,1,2,50,50,0,0,0,0.0,100,100,100,0,75.0,57.3965,Sedang,0,Lingkungan Sedang
3501110008,PACITAN,NGADIROJO,BOGOHARJO,2,-8.2035437,2,111.3439822,0,0,0,25,6.25,0,0,0,0,100.0,1,0,0,1,2,50,50,0,0,0,0.0,100,0,0,0,30.0,38.5625,Buruk,0,Lingkungan Sedang
3501110009,PACITAN,NGADIROJO,COKROKEMBANG,2,-8.2064944,2,111.3267184,0,0,0,25,6.25,1,0,0,1,66.67,0,0,0,0,0,0,100,0,100,100,60.0,100,100,100,0,75.0,60.1465,Sedang,2,Lingkungan Rentan Pencemaran
3501110010,PACITAN,NGADIROJO,BODAG,2,-8.1891293,2,111.3228976,0,0,0,75,18.75,0,0,0,0,100.0,0,0,0,1,1,25,75,0,0,0,0.0,100,0,100,0,50.0,50.9375,Sedang,0,Lingkungan Sedang
3501110011,PACITAN,NGADIROJO,TANJUNGLOR,2,-8.1859005,2,111.3197238,0,0,0,25,6.25,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,100,30.0,0,0,100,50,32.5,55.9375,Sedang,3,Lingkungan Ideal (Tanpa Masalah)
3501110012,PACITAN,NGADIROJO,NOGOSARI,2,-8.1858137,2,111.3316567,0,0,0,25,6.25,0,0,0,0,100.0,0,0,0,1,1,25,75,0,100,100,60.0,0,0,0,50,12.5,51.1875,Sedang,0,Lingkungan Sedang
3501110013,PACITAN,NGADIROJO,CANGKRING,2,-8.1911388,2,111.3372484,0,0,0,25,6.25,0,0,1,1,66.66,0,0,0,0,0,0,100,0,0,0,0.0,0,0,100,0,20.0,42.8945,Buruk,2,Lingkungan Rentan Pencemaran
3501110014,PACITAN,NGADIROJO,WONODADI KULON,2,-8.1929737,2,111.3510345,0,0,0,25,6.25,0,0,0,0,100.0,0,0,0,1,1,25,75,0,0,100,30.0,0,0,0,0,0.0,44.8125,Buruk,0,Lingkungan Sedang
3501110015,PACITAN,NGADIROJO,WONODADI WETAN,2,-8.1965795,2,111.3535064,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,100,30.0,0,0,0,0,0.0,49.5,Buruk,3,Lingkungan Ideal (Tanpa Masalah)
3501110016,PACITAN,NGADIROJO,WONOKARTO,2,-8.1501789,2,111.3500995,50,0,0,25,16.25,0,0,0,0,100.0,0,0,0,1,1,25,75,0,0,0,0.0,0,0,0,0,0.0,42.8125,Buruk,0,Lingkungan Sedang
3501110017,PACITAN,NGADIROJO,WONOSOBO,2,-8.1550511,2,111.3612132,50,0,0,25,16.25,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,100,30.0,0,0,100,0,20.0,56.5625,Sedang,3,Lingkungan Ideal (Tanpa Masalah)
3501110018,PACITAN,NGADIROJO,WONOASRI,2,-8.1390363,2,111.3678766,0,0,0,25,6.25,0,0,0,0,100.0,0,0,0,1,1,25,75,0,0,100,30.0,0,0,0,50,12.5,46.6875,Buruk,0,Lingkungan Sedang
3501120001,PACITAN,SUDIMORO,PAGER KIDUL,2,-8.2357186,2,111.3493131,0,0,0,25,6.25,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,0,0,100,100,45.0,53.3125,Sedang,3,Lingkungan Ideal (Tanpa Masalah)
3501120002,PACITAN,SUDIMORO,PAGER LOR,2,-8.2276525,2,111.3495527,0,0,0,25,6.25,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,0,0,0,100,25.0,50.3125,Sedang,3,Lingkungan Ideal (Tanpa Masalah)
3501120003,PACITAN,SUDIMORO,SUKOREJO,1,-8.2440278,2,111.2746395,0,0,0,25,6.25,0,0,0,0,100.0,0,0,0,0,0,0,100,100,0,100,70.0,0,0,0,100,25.0,60.8125,Sedang,3,Lingkungan Ideal (Tanpa Masalah)
3501120004,PACITAN,SUDIMORO,SUDIMORO,1,-8.2216488,2,111.3748148,0,0,0,0,0.0,0,0,0,0,100.0,0,0,1,0,1,25,75,0,0,0,0.0,0,0,100,0,20.0,41.75,Buruk,0,Lingkungan Sedang
3501120005,PACITAN,SUDIMORO,KETANGGUNG,2,-8.200079,2,111.3776223,0,0,0,25,6.25,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,0,0,100,0,20.0,49.5625,Buruk,3,Lingkungan Ideal (Tanpa Masalah)
3501120006,PACITAN,SUDIMORO,KLEPU,2,-8.1873816,2,111.4176366,0,0,0,0,0.0,0,0,0,0,100.0,0,0,1,0,1,25,75,0,0,0,0.0,0,0,0,0,0.0,38.75,Buruk,0,Lingkungan Sedang
3501120007,PACITAN,SUDIMORO,SEMBOWO,2,-8.1749368,2,111.3894169,0,0,0,0,0.0,0,0,0,0,100.0,0,0,1,1,2,50,50,0,0,100,30.0,0,0,100,0,20.0,40.0,Buruk,0,Lingkungan Sedang
3501120008,PACITAN,SUDIMORO,KARANG MULYO,2,-8.200062,2,111.3776382,0,0,0,25,6.25,0,0,0,0,100.0,0,0,1,1,2,50,50,0,0,100,30.0,0,0,100,0,20.0,41.5625,Buruk,0,Lingkungan Sedang
3501120009,PACITAN,SUDIMORO,GUNUNG REJO,2,-8.2140299,2,111.402633,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,0,0,100,0,20.0,48.0,Buruk,3,Lingkungan Ideal (Tanpa Masalah)
3501120010,PACITAN,SUDIMORO,SUMBER REJO,2,-8.2525212,2,111.3830852,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,100,100,60.0,0,0,100,0,20.0,57.0,Sedang,3,Lingkungan Ideal (Tanpa Masalah)
3502010001,PONOROGO,NGRAYUN,BAOSANKIDUL,2,-8.129355,2,111.4021383,0,0,0,25,6.25,1,0,0,1,66.67,0,1,0,1,2,50,50,0,100,0,30.0,50,0,100,100,60.0,40.8965,Buruk,0,Lingkungan Sedang
3502010002,PONOROGO,NGRAYUN,WONODADI,2,-8.1561548,2,111.4603082,0,0,0,25,6.25,0,0,0,0,100.0,0,1,0,1,2,50,50,0,0,0,0.0,100,0,100,0,50.0,41.5625,Buruk,0,Lingkungan Sedang
3502010003,PONOROGO,NGRAYUN,SENDANG,2,-8.14476,2,111.4366483,0,0,0,25,6.25,0,0,0,0,100.0,0,0,0,1,1,25,75,0,0,0,0.0,50,0,100,50,47.5,47.4375,Buruk,0,Lingkungan Sedang
3502010004,PONOROGO,NGRAYUN,MRAYAN,2,-8.0913506,2,111.3829934,0,0,0,25,6.25,1,0,0,1,66.67,0,0,0,1,1,25,75,0,100,0,30.0,50,0,100,100,60.0,47.1465,Buruk,0,Lingkungan Sedang
3502010005,PONOROGO,NGRAYUN,BINADE,2,-8.0785578,2,111.3602968,0,0,0,25,6.25,1,0,0,1,66.67,0,0,0,1,1,25,75,0,0,0,0.0,50,0,100,100,60.0,42.6465,Buruk,0,Lingkungan Sedang
3502010006,PONOROGO,NGRAYUN,BAOSANLOR,1,-8.0893926,2,111.4149832,0,0,100,0,25.0,1,0,0,1,66.67,0,0,0,1,1,25,75,0,100,100,60.0,50,0,100,50,47.5,54.459,Sedang,0,Lingkungan Sedang
3502010007,PONOROGO,NGRAYUN,NGRAYUN,2,-8.0741267,2,111.4475848,0,0,100,0,25.0,0,0,0,0,100.0,0,0,0,1,1,25,75,100,0,100,70.0,50,0,100,0,35.0,60.75,Sedang,0,Lingkungan Sedang
3502010008,PONOROGO,NGRAYUN,TEMON,2,-8.0944463,2,111.463037,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,1,1,25,75,100,0,100,70.0,50,0,100,50,47.5,56.375,Sedang,0,Lingkungan Sedang
3502010009,PONOROGO,NGRAYUN,SELUR,2,-8.0943204,2,111.4704294,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,1,1,25,75,100,100,0,70.0,100,0,100,100,75.0,60.5,Sedang,0,Lingkungan Sedang
3502010010,PONOROGO,NGRAYUN,CEPOKO,2,-8.0631448,2,111.5033363,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,1,1,25,75,100,0,0,40.0,100,0,100,100,75.0,56.0,Sedang,0,Lingkungan Sedang
3502010011,PONOROGO,NGRAYUN,GEDANGAN,2,-8.1556625,2,111.4284726,0,0,0,25,6.25,1,0,0,1,66.67,0,0,1,1,2,50,50,0,0,0,0.0,50,0,100,100,60.0,36.3965,Buruk,0,Lingkungan Sedang
3502020001,PONOROGO,SLAHUNG,TUGUREJO,2,-8.0405549,2,111.3930042,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,100,100,100,100.0,100,0,0,100,55.0,68.25,Baik,1,Lingkungan Terbaik
3502020002,PONOROGO,SLAHUNG,SENEPO,2,-8.0430282,2,111.3913523,0,0,0,0,0.0,0,0,0,0,100.0,0,0,1,1,2,50,50,0,0,100,30.0,100,0,50,0,40.0,43.0,Buruk,0,Lingkungan Sedang
3502020003,PONOROGO,SLAHUNG,SLAHUNG,2,-8.03278,2,111.4146562,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,100,0,0,100,55.0,53.25,Sedang,3,Lingkungan Ideal (Tanpa Masalah)
3502020004,PONOROGO,SLAHUNG,CALUK,2,-8.0384399,2,111.4010853,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,0,0,0,0,0.0,45.0,Buruk,3,Lingkungan Ideal (Tanpa Masalah)
3502020005,PONOROGO,SLAHUNG,BROTO,2,-8.0215226,2,111.4124369,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,0,0,0,0,0.0,45.0,Buruk,3,Lingkungan Ideal (Tanpa Masalah)
3502020006,PONOROGO,SLAHUNG,MENGGARE,1,-8.0135874,2,111.4173818,0,0,0,25,6.25,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,0,0,0,0,0.0,46.5625,Buruk,3,Lingkungan Ideal (Tanpa Masalah)
3502020007,PONOROGO,SLAHUNG,KAMBENG,2,-8.0079031,2,111.4131619,0,0,0,0,0.0,0,0,0,0,100.0,0,1,0,0,1,25,75,0,0,0,0.0,0,0,0,0,0.0,38.75,Buruk,0,Lingkungan Sedang
3502020008,PONOROGO,SLAHUNG,WATES,2,-8.0153795,2,111.3794658,0,0,0,25,6.25,0,0,0,0,100.0,0,0,0,0,0,0,100,100,100,0,70.0,100,0,0,50,42.5,63.4375,Sedang,1,Lingkungan Terbaik
3502020009,PONOROGO,SLAHUNG,NGILO-ILO,2,-7.9894216,2,111.3777216,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,0,0,100,100,45.0,51.75,Sedang,3,Lingkungan Ideal (Tanpa Masalah)
3502020010,PONOROGO,SLAHUNG,DURI,2,-7.9844188,2,111.4015672,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,100,0,0,0,30.0,49.5,Buruk,3,Lingkungan Ideal (Tanpa Masalah)
3502020011,PONOROGO,SLAHUNG,NGLONING,2,-7.98663,2,111.41566,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,100,0,0,0,30.0,49.5,Buruk,3,Lingkungan Ideal (Tanpa Masalah)
3502020012,PONOROGO,SLAHUNG,PLANCUNGAN,2,-7.9924574,2,111.4150044,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,0,0,0,0,0.0,45.0,Buruk,3,Lingkungan Ideal (Tanpa Masalah)
3502020013,PONOROGO,SLAHUNG,JEBENG,1,-7.9985481,2,111.4225772,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,0,0,0,0,0.0,45.0,Buruk,3,Lingkungan Ideal (Tanpa Masalah)
3502020014,PONOROGO,SLAHUNG,GALAK,1,-8.0051305,2,111.4215913,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,0,0,0,0,0.0,45.0,Buruk,3,Lingkungan Ideal (Tanpa Masalah)
3502020015,PONOROGO,SLAHUNG,TRUNENG,2,-8.0082337,2,111.4336468,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,0,0,0,0,0.0,45.0,Buruk,3,Lingkungan Ideal (Tanpa Masalah)
3502020016,PONOROGO,SLAHUNG,SIMO,2,-7.9944281,2,111.4354416,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,0,0,0,0,0.0,45.0,Buruk,3,Lingkungan Ideal (Tanpa Masalah)
3502020017,PONOROGO,SLAHUNG,CRABAK,1,-7.9811169,2,111.4381982,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,0,0,0,0,0.0,45.0,Buruk,3,Lingkungan Ideal (Tanpa Masalah)
3502020018,PONOROGO,SLAHUNG,MOJOPITU,2,-7.9714652,2,111.442703,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,0,0,0,0,0.0,45.0,Buruk,3,Lingkungan Ideal (Tanpa Masalah)
